ID,date,cluster_id,electricity_consumption,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,year,month,day_of_week,day_of_year,is_weekend,month_sin,month_cos,day_sin,day_cos,is_pandemic,cluster_id_encoded,HDD,daylight_ratio,temp_lag_1,sun_lag_1,temp_lag_2,sun_lag_2,temp_lag_7,sun_lag_7,temp_roll_mean_3,temp_roll_mean_7
cluster_3_2018-08-29,2018-08-29,cluster_3,6.446211761854101,27.8,13.7,29.9,13.2,36600.48,48411.23,22.8,42.5,250.30975833051247,16.650000000000002,3.373333333333333,2018,8,2,241,0,-0.8660254037844385,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,0,2,0.0,0.7560172295306372,34.8,43440.560000000005,27.2,32659.996666666662,32.9,45384.81,29.133333333333336,29.25714285714286
cluster_3_2018-08-30,2018-08-30,cluster_3,6.445173638509924,26.7,14.9,25.1,15.2,38267.54333333333,48229.10666666667,33.1,63.7,327.3186855660157,17.79,4.223333333333334,2018,8,3,242,0,-0.8660254037844385,-0.5000000000000004,-0.8543221697498269,-0.5197438121555157,0,2,0.0,0.7934368380690566,27.8,36600.48,34.8,43440.560000000005,30.4,44595.44,29.933333333333334,28.52857142857143
cluster_3_2018-08-31,2018-08-31,cluster_3,6.436477238018646,27.4,14.6,25.1,12.8,32658.68333333333,48047.130000000005,33.9,65.9,331.9096711596598,16.046666666666667,4.163333333333333,2018,8,4,243,0,-0.8660254037844385,-0.5000000000000004,-0.8631421280499115,-0.5049610547215202,0,2,0.0,0.6797076875485754,26.7,38267.54333333333,27.8,36600.48,29.3,33959.62333333333,29.766666666666666,28.0
cluster_3_2018-09-01,2018-09-01,cluster_3,6.343126195454042,26.7,13.8,25.8,12.0,42633.44333333333,47865.246666666666,34.6,66.6,8.097208910135176,21.23333333333333,5.016666666666667,2018,9,5,244,1,-1.0,-1.8369701987210297e-16,-0.8717063187093217,-0.4900286664290594,0,2,0.0,0.8906786368738332,27.4,32658.68333333333,26.7,38267.54333333333,24.8,16233.276666666668,27.3,27.728571428571428
cluster_3_2018-09-02,2018-09-02,cluster_3,6.278144242347541,27.3,12.8,25.7,11.4,35321.86,47682.22,18.6,36.0,10.51033104668609,18.21333333333333,3.9166666666666665,2018,9,6,245,1,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502,0,2,0.0,0.7407607959361805,26.7,42633.44333333333,27.4,32658.68333333333,25.4,44174.41999999999,26.933333333333334,28.0
cluster_3_2018-09-03,2018-09-03,cluster_3,6.41671104045665,28.4,13.7,28.6,12.4,43061.15,47497.87333333333,15.6,33.5,354.6691202074192,19.30666666666667,3.846666666666666,2018,9,0,246,0,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046,0,2,0.0,0.9065720295681401,27.3,35321.86,26.7,42633.44333333333,27.2,32659.996666666662,27.133333333333336,28.27142857142857
cluster_3_2018-09-04,2018-09-04,cluster_3,6.456275027769492,27.9,12.5,27.7,12.6,42712.37,47312.32333333333,12.3,29.2,87.60165001498426,19.756666666666668,3.8733333333333335,2018,9,1,247,0,-1.0,-1.8369701987210297e-16,-0.8958392907349089,-0.4443781781046134,0,2,0.0,0.90275565085719,28.4,43061.15,27.3,35321.86,34.8,43440.560000000005,27.46666666666667,28.442857142857143
cluster_3_2018-09-05,2018-09-05,cluster_3,6.456066111439723,25.8,15.3,27.6,16.5,36923.10666666667,47125.706666666665,13.5,31.3,85.71510495213063,16.41,3.18,2018,9,2,248,0,-1.0,-1.8369701987210297e-16,-0.9033558023246842,-0.4288919379124841,0,2,0.0,0.7834858253055663,27.9,42712.37,28.4,43061.15,27.8,36600.48,27.866666666666664,27.45714285714286
cluster_3_2018-09-06,2018-09-06,cluster_3,6.459159262863282,25.4,15.3,26.5,16.0,27842.22666666667,46938.16,16.1,37.1,281.6295459721512,13.676666666666668,2.5066666666666664,2018,9,3,249,0,-1.0,-1.8369701987210297e-16,-0.9106046300942162,-0.41327860778290443,0,2,0.0,0.5931556224411912,25.8,36923.10666666667,27.9,42712.37,26.7,38267.54333333333,27.366666666666664,27.17142857142857
cluster_3_2018-09-07,2018-09-07,cluster_3,6.444730441223488,27.4,14.0,25.4,13.9,39447.17333333333,46749.783333333326,27.7,55.8,316.45529554735583,17.953333333333337,3.813333333333334,2018,9,4,250,0,-1.0,-1.8369701987210297e-16,-0.9175836260593934,-0.3975428142825566,0,2,0.0,0.8437756657909833,25.4,27842.22666666667,25.8,36923.10666666667,27.4,32658.68333333333,26.366666666666664,26.985714285714288
cluster_3_2018-09-08,2018-09-08,cluster_3,6.337819927035373,28.4,12.9,27.8,12.2,42547.23333333333,46560.71,14.4,28.4,359.31858411045005,20.39,3.986666666666667,2018,9,5,251,1,-1.0,-1.8369701987210297e-16,-0.9242907221930934,-0.3816892202666586,0,2,0.0,0.9137815886343807,27.4,39447.17333333333,25.4,27842.22666666667,26.7,42633.44333333333,26.2,26.985714285714288
cluster_3_2018-09-09,2018-09-09,cluster_3,6.2760229961236575,25.9,10.6,28.3,10.0,34222.06666666667,46371.06,11.7,28.1,168.52125073911878,15.776666666666666,3.0400000000000005,2018,9,6,252,1,-1.0,-1.8369701987210297e-16,-0.9307239310379793,-0.3657225234972692,0,2,0.0,0.7379889240777027,28.4,42547.23333333333,27.4,39447.17333333333,27.3,35321.86,27.066666666666666,27.228571428571428
cluster_3_2018-09-10,2018-09-10,cluster_3,6.422602275247197,27.7,10.7,28.8,9.8,40604.90666666667,46180.943333333336,13.0,25.6,268.426903536379,18.636666666666667,3.643333333333333,2018,9,0,253,0,-1.0,-1.8369701987210297e-16,-0.9368813462954315,-0.34964745525122826,0,2,0.0,0.8792377222757264,25.9,34222.06666666667,28.4,42547.23333333333,28.4,43061.15,27.23333333333333,27.02857142857143
cluster_3_2018-09-11,2018-09-11,cluster_3,6.463196369667029,30.2,13.0,31.7,12.6,41850.84666666667,45990.47666666666,13.4,30.6,67.12635900394987,19.65,3.81,2018,9,1,254,0,-1.0,-1.8369701987210297e-16,-0.9427611433904206,-0.33346877891818705,0,2,0.0,0.9099696226322517,27.7,40604.90666666667,25.9,34222.06666666667,27.9,42712.37,27.333333333333332,26.928571428571427
cluster_3_2018-09-12,2018-09-12,cluster_3,6.4610430860156205,30.7,13.6,33.2,13.3,38760.21,45799.78,14.5,32.0,197.0,16.54,3.63,2018,9,2,255,0,-1.0,-1.8369701987210297e-16,-0.9483615800121716,-0.31719128858910595,0,2,0.0,0.8462783821585571,30.2,41850.84666666667,27.7,40604.90666666667,25.8,36923.10666666667,27.933333333333334,27.257142857142856
cluster_3_2018-09-13,2018-09-13,cluster_3,6.459552279695254,25.2,16.1,26.9,16.4,34369.973333333335,45608.96333333334,16.6,34.6,307.9026392411615,14.726666666666668,2.95,2018,9,3,256,0,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,0,2,0.0,0.753562836307184,30.7,38760.21,30.2,41850.84666666667,25.4,27842.22666666667,29.53333333333333,27.957142857142856
cluster_3_2018-09-14,2018-09-14,cluster_3,6.4446303372264735,27.6,15.5,27.6,15.7,36724.12,45418.12666666667,24.1,47.2,335.9457207803166,15.13,3.27,2018,9,4,257,0,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,0,2,0.0,0.8085606812636497,25.2,34369.973333333335,30.7,38760.21,27.4,39447.17333333333,28.7,27.928571428571427
cluster_3_2018-09-15,2018-09-15,cluster_3,6.338579943827675,26.9,12.8,27.2,11.7,36651.88333333333,45227.4,18.7,34.6,345.57513058669554,17.576666666666668,3.856666666666667,2018,9,5,258,1,-1.0,-1.8369701987210297e-16,-0.9634705485641486,-0.26781430516217486,0,2,0.0,0.8103732020883633,27.6,36724.12,25.2,34369.973333333335,28.4,42547.23333333333,27.833333333333332,27.957142857142856
cluster_3_2018-09-16,2018-09-16,cluster_3,6.273026052042109,29.4,9.7,29.8,8.5,36938.52333333334,45036.88,16.0,34.2,66.04446812007389,16.849999999999998,3.31,2018,9,6,259,1,-1.0,-1.8369701987210297e-16,-0.9679377830240642,-0.25119006388481957,0,2,0.0,0.82016567683322,26.9,36651.88333333333,27.6,36724.12,25.9,34222.06666666667,26.566666666666666,27.74285714285714
cluster_3_2018-09-17,2018-09-17,cluster_3,6.415164060029939,33.0,11.6,32.7,11.0,38379.07333333333,44846.67333333334,19.4,37.8,160.32598718547726,17.55,3.6233333333333335,2018,9,0,260,0,-1.0,-1.8369701987210297e-16,-0.9721181966290612,-0.23449138957041052,0,2,0.0,0.8557650928305308,29.4,36938.52333333334,26.9,36651.88333333333,27.7,40604.90666666667,27.966666666666665,28.242857142857144
cluster_3_2018-09-18,2018-09-18,cluster_3,6.43717868562381,28.3,15.3,28.4,13.8,39825.18333333333,44656.9,24.0,47.2,127.51773741761484,15.203333333333331,3.2300000000000004,2018,9,1,261,0,-1.0,-1.8369701987210297e-16,-0.9760105506323682,-0.21772323039653224,0,2,0.0,0.891783611261016,33.0,38379.07333333333,29.4,36938.52333333334,30.2,41850.84666666667,29.766666666666666,29.0
cluster_3_2018-09-19,2018-09-19,cluster_3,6.445918212402795,28.7,14.6,29.1,14.4,37777.87,44467.66,14.8,31.7,303.10269290176126,15.923333333333332,3.333333333333333,2018,9,2,262,0,-1.0,-1.8369701987210297e-16,-0.9796136916454901,-0.20089055513063528,0,2,0.0,0.8495392035649376,28.3,39825.18333333333,33.0,38379.07333333333,30.7,38760.21,30.23333333333333,28.728571428571428
cluster_3_2018-09-20,2018-09-20,cluster_3,6.448900470034887,31.2,14.9,33.1,15.3,40078.15333333333,44279.06,14.0,25.9,142.07054706240314,17.47666666666667,3.5499999999999994,2018,9,3,263,0,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986,0,2,0.0,0.9051061207535249,28.7,37777.87,28.3,39825.18333333333,25.2,34369.973333333335,30.0,28.44285714285714
cluster_3_2018-09-21,2018-09-21,cluster_3,6.4482135328926935,26.9,13.7,28.5,12.3,22350.986666666664,44091.05666666666,33.1,61.2,274.5644848575516,10.226666666666668,2.723333333333333,2018,9,4,264,0,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195,0,2,0.0,0.506916400739453,31.2,40078.15333333333,28.7,37777.87,27.6,36724.12,29.400000000000002,29.3
cluster_3_2018-09-22,2018-09-22,cluster_3,6.326419561901464,27.1,10.6,26.3,8.7,37454.05333333334,43902.35666666667,35.3,68.0,263.8780933165549,16.676666666666666,4.213333333333334,2018,9,5,265,1,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262,0,2,0.0,0.853102272286394,26.9,22350.986666666664,31.2,40078.15333333333,26.9,36651.88333333333,28.933333333333334,29.2
cluster_3_2018-09-23,2018-09-23,cluster_3,6.279989389329535,29.2,12.0,28.9,9.3,31122.733333333334,43712.780000000006,38.7,78.8,266.2065527778352,13.68,4.109999999999999,2018,9,6,266,1,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,0,2,0.0,0.7119661885413097,27.1,37454.05333333334,26.9,22350.986666666664,29.4,36938.52333333334,28.400000000000002,29.228571428571428
cluster_3_2018-09-24,2018-09-24,cluster_3,6.405028438028174,26.0,8.9,23.5,6.1,39575.51666666666,43522.43666666667,44.5,84.6,351.0917466048323,17.123333333333335,4.010000000000001,2018,9,0,267,0,-1.0,-1.8369701987210297e-16,-0.9932568492674143,-0.11593459959550066,0,2,0.0,0.9092920894497377,29.2,31122.733333333334,27.1,37454.05333333334,33.0,38379.07333333333,27.73333333333333,29.199999999999996
cluster_3_2018-09-25,2018-09-25,cluster_3,6.442213680056291,23.7,6.9,24.1,4.4,38593.49,43331.45,21.5,40.0,20.65160736742948,16.363333333333333,3.61,2018,9,1,268,0,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211,0,2,0.0,0.890637155295858,26.0,39575.51666666666,29.2,31122.733333333334,28.3,39825.18333333333,27.433333333333337,28.199999999999996
cluster_3_2018-09-26,2018-09-26,cluster_3,6.450931611198795,28.0,4.2,26.1,1.7,39096.11,43139.93,21.5,42.1,96.92611979849704,16.933333333333334,3.66,2018,9,2,269,0,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288,0,2,0.0,0.9062417059622961,23.7,38593.49,26.0,39575.51666666666,28.7,37777.87,26.299999999999997,27.542857142857144
cluster_3_2018-09-27,2018-09-27,cluster_3,6.452198785483287,31.2,6.0,31.5,4.2,39124.600000000006,42948.0,16.0,30.6,188.09937435609547,16.906666666666666,3.286666666666666,2018,9,3,270,0,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625,0,2,0.0,0.9109548534308134,28.0,39096.11,23.7,38593.49,31.2,40078.15333333333,25.900000000000002,27.442857142857147
cluster_3_2018-09-28,2018-09-28,cluster_3,6.439808732490139,28.0,8.1,27.4,6.7,37716.47,42755.78,26.9,48.6,347.89986280232523,16.11,3.4933333333333336,2018,9,4,271,0,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,0,2,0.0,0.8821167075724599,31.2,39124.600000000006,28.0,39096.11,26.9,22350.986666666664,27.633333333333336,27.442857142857143
cluster_3_2018-09-29,2018-09-29,cluster_3,6.342681121213414,24.0,8.9,24.8,4.3,38782.46666666667,42563.37333333333,25.1,49.7,40.66406254445106,16.673333333333332,3.733333333333333,2018,9,5,272,1,-1.0,-1.8369701987210297e-16,-0.9995462806873573,-0.03012030484690836,0,2,0.0,0.9111485411273529,28.0,37716.47,31.2,39124.600000000006,27.1,37454.05333333334,29.066666666666663,27.599999999999998
cluster_3_2018-09-30,2018-09-30,cluster_3,6.283992359972725,23.5,6.6,23.8,5.0,38648.00000000001,42370.91666666666,18.9,38.2,298.6985034405193,14.646666666666668,2.793333333333333,2018,9,6,273,1,-1.0,-1.8369701987210297e-16,-0.9999166586547379,-0.012910296075008843,0,2,0.0,0.9121135657855147,24.0,38782.46666666667,28.0,37716.47,29.2,31122.733333333334,27.73333333333333,27.157142857142855
cluster_3_2018-10-01,2018-10-01,cluster_3,6.430140357199012,19.1,9.7,20.4,6.0,30870.95333333334,42178.51,54.1,107.3,322.66762222421085,11.88,3.1533333333333338,2018,10,0,274,0,-0.8660254037844386,0.5000000000000001,-0.9999907397361901,0.004303538296243821,0,2,0.0,0.7318945462698201,23.5,38648.00000000001,24.0,38782.46666666667,26.0,39575.51666666666,25.166666666666668,26.342857142857145
cluster_3_2018-10-02,2018-10-02,cluster_3,6.48162000737706,21.9,6.0,18.2,4.1,28439.81666666667,41986.28666666666,40.3,82.4,316.32477409388645,12.696666666666667,3.1566666666666663,2018,10,1,275,0,-0.8660254037844386,0.5000000000000001,-0.9997685019798909,0.021516097436222233,0,2,0.0,0.6773435228727174,19.1,30870.95333333334,23.5,38648.00000000001,23.7,38593.49,22.2,25.357142857142858
cluster_3_2018-10-03,2018-10-03,cluster_3,6.47737535859908,23.2,10.1,21.9,6.8,17227.446666666667,41794.35,18.4,33.1,330.4895143717065,9.723333333333333,2.216666666666667,2018,10,2,276,0,-0.8660254037844386,0.5000000000000001,-0.9992500112396835,0.03872228089217399,0,2,0.0,0.4121857256050414,21.9,28439.81666666667,19.1,30870.95333333334,28.0,39096.11,21.5,25.099999999999998
cluster_3_2018-10-04,2018-10-04,cluster_3,6.47394933660821,24.1,5.2,23.0,2.9,37861.35333333333,41602.833333333336,15.1,30.2,10.572333582346523,15.46,2.7833333333333337,2018,10,3,277,0,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302,0,2,0.0,0.9100448276000208,23.2,17227.446666666667,21.9,28439.81666666667,31.2,39124.600000000006,21.400000000000002,24.41428571428571
cluster_3_2018-10-05,2018-10-05,cluster_3,6.459051195306858,29.1,5.3,27.7,2.9,37440.98666666666,41411.84666666667,14.4,28.4,134.4004557821482,15.19,2.986666666666667,2018,10,4,278,0,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,0,2,0.0,0.9040911137558438,24.1,37861.35333333333,23.2,17227.446666666667,28.0,37716.47,23.066666666666666,23.400000000000002
cluster_3_2018-10-06,2018-10-06,cluster_3,6.334905304235753,23.4,11.1,22.2,9.3,33881.27,41221.52,29.5,56.9,191.73345026611483,11.77,2.513333333333333,2018,10,5,279,1,-0.8660254037844386,0.5000000000000001,-0.9959189961471792,0.0902516100310407,0,2,0.0,0.8219116638187088,29.1,37440.98666666666,24.1,37861.35333333333,24.0,38782.46666666667,25.46666666666667,23.557142857142857
cluster_3_2018-10-07,2018-10-07,cluster_3,6.301348938820098,22.1,10.3,22.2,9.1,24356.49,41031.97,25.0,47.5,338.64583697649465,8.656666666666666,1.8233333333333333,2018,10,6,280,1,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306,0,2,0.0,0.5935834037848101,23.4,33881.27,29.1,37440.98666666666,23.5,38648.00000000001,25.53333333333333,23.47142857142857
cluster_3_2018-10-08,2018-10-08,cluster_3,6.43494932689496,21.9,9.9,21.7,8.2,22626.93333333333,40843.32666666667,21.5,40.7,41.14787205664734,9.803333333333336,1.74,2018,10,0,281,0,-0.8660254037844386,0.5000000000000001,-0.9922222094179324,0.12447926388678869,0,2,0.0,0.5539798346534949,22.1,24356.49,23.4,33881.27,19.1,30870.95333333334,24.86666666666667,23.271428571428572
cluster_3_2018-10-09,2018-10-09,cluster_3,6.4509821395357285,24.3,9.1,21.8,8.5,32715.39,40655.71666666667,29.9,56.5,86.23190427297473,12.5,2.6933333333333334,2018,10,1,282,0,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,0,2,0.0,0.8046736845039544,21.9,22626.93333333333,22.1,24356.49,21.9,28439.81666666667,22.466666666666665,23.671428571428574
cluster_3_2018-10-10,2018-10-10,cluster_3,6.460738222502217,23.1,8.9,22.6,7.5,19396.533333333333,40469.27,38.1,70.9,86.41344589351075,8.793333333333333,2.2066666666666666,2018,10,2,283,0,-0.8660254037844386,0.5000000000000001,-0.9873494423939864,0.15855938510313475,0,2,0.0,0.47927857494732146,24.3,32715.39,21.9,22626.93333333333,23.2,17227.446666666667,22.76666666666667,24.014285714285712
cluster_3_2018-10-11,2018-10-11,cluster_3,6.460031206907474,25.9,10.0,23.9,9.1,20694.75,40283.926666666666,42.6,88.6,151.81542636568602,9.453333333333331,1.96,2018,10,3,284,0,-0.8660254037844386,0.5000000000000001,-0.9844738167520923,0.17553149042142777,0,2,0.0,0.513709511531112,23.1,19396.533333333333,24.3,32715.39,24.1,37861.35333333333,23.099999999999998,24.0
cluster_3_2018-10-12,2018-10-12,cluster_3,6.44549598481268,28.9,11.9,27.7,10.5,35028.21333333333,40098.30333333334,21.7,42.8,158.22077650222295,12.840000000000002,2.7,2018,10,4,285,0,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,0,2,0.0,0.87353670566679,25.9,20694.75,23.1,19396.533333333333,29.1,37440.98666666666,24.433333333333337,24.257142857142856
cluster_3_2018-10-13,2018-10-13,cluster_3,6.333579760715296,28.8,10.9,29.0,9.9,35042.323333333334,39912.18333333333,24.5,46.8,144.85838043748245,12.913333333333334,2.7,2018,10,5,286,1,-0.8660254037844386,0.5000000000000001,-0.9778483415056567,0.20931464596304888,0,2,0.0,0.87796363022911,28.9,35028.21333333333,25.9,20694.75,23.4,33881.27,25.96666666666667,24.228571428571428
cluster_3_2018-10-14,2018-10-14,cluster_3,6.269488252331067,24.8,10.3,24.9,9.1,31056.986666666664,39725.69666666666,32.2,61.2,156.21549497118986,10.406666666666666,2.47,2018,10,6,287,1,-0.8660254037844386,0.5000000000000001,-0.9741004551724206,0.22611568550828803,0,2,0.0,0.7817661490270732,28.8,35042.323333333334,28.9,35028.21333333333,22.1,24356.49,27.866666666666664,25.0
cluster_3_2018-10-15,2018-10-15,cluster_3,6.407900916887264,22.7,8.5,21.3,6.9,16911.213333333333,39538.996666666666,41.7,78.5,41.32797286985368,7.016666666666667,2.0900000000000003,2018,10,0,288,0,-0.8660254037844386,0.5000000000000001,-0.970063921851507,0.2428497220959358,0,2,0.0,0.4276989063984915,24.8,31056.986666666664,28.8,35042.323333333334,21.9,22626.93333333333,27.5,25.385714285714283
cluster_3_2018-10-16,2018-10-16,cluster_3,6.448120110982654,22.0,7.4,21.7,5.9,25200.336666666662,39352.2,22.1,50.0,36.927696547034586,8.966666666666667,1.7,2018,10,1,289,0,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,0,2,0.0,0.6403630877963333,22.7,16911.213333333333,24.8,31056.986666666664,24.3,32715.39,25.433333333333334,25.5
cluster_3_2018-10-17,2018-10-17,cluster_3,6.45430823000408,22.5,7.0,23.7,5.5,25286.85666666667,39165.46,13.2,26.3,29.9875877789444,8.536666666666667,1.6,2018,10,2,290,0,-0.8660254037844386,0.5000000000000001,-0.9611297838723007,0.27609697309746883,0,2,0.0,0.6456252790440257,22.0,25200.336666666662,22.7,16911.213333333333,23.1,19396.533333333333,23.166666666666668,25.171428571428574
cluster_3_2018-10-18,2018-10-18,cluster_3,6.451951157857189,23.5,9.5,24.5,7.9,23946.67,38978.920000000006,22.1,41.8,20.668927052751627,8.573333333333332,1.7866666666666664,2018,10,3,291,0,-0.8660254037844386,0.5000000000000001,-0.9562348265919058,0.2926003356333479,0,2,0.0,0.6143334824699485,22.5,25286.85666666667,22.0,25200.336666666662,25.9,20694.75,22.400000000000002,25.08571428571429
cluster_3_2018-10-19,2018-10-19,cluster_3,6.445457880320632,23.4,10.3,24.5,8.9,34359.130000000005,38792.71666666667,17.1,30.2,28.336484564230098,11.953333333333331,2.123333333333333,2018,10,4,292,0,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0,2,0.0,0.8856880173464519,23.5,23946.67,22.5,25286.85666666667,28.9,35028.21333333333,22.666666666666668,24.742857142857144
cluster_3_2018-10-20,2018-10-20,cluster_3,6.346258973982338,22.9,8.3,24.1,6.8,34500.806666666664,38607.01,14.4,25.2,54.76029752790695,11.623333333333337,1.9533333333333327,2018,10,5,293,1,-0.8660254037844386,0.5000000000000001,-0.9455963874271428,0.3253420847119795,0,2,0.0,0.8936178442418209,23.4,34359.130000000005,23.5,23946.67,28.8,35042.323333333334,23.13333333333333,23.957142857142856
cluster_3_2018-10-21,2018-10-21,cluster_3,6.303554435501858,21.6,6.6,22.2,3.8,34469.526666666665,38421.93666666667,22.5,41.0,359.82805393074085,12.28,2.07,2018,10,6,294,1,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,0,2,0.0,0.8971080728602993,22.9,34500.806666666664,23.4,34359.130000000005,24.8,31056.986666666664,23.266666666666666,23.11428571428571
cluster_3_2018-10-22,2018-10-22,cluster_3,6.463229124973197,19.5,4.0,21.0,1.4,30012.67,38237.66,19.5,38.9,14.024003109326571,10.533333333333331,2.066666666666667,2018,10,0,295,0,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,0,2,0.0,0.7848776604619512,21.6,34469.526666666665,22.9,34500.806666666664,22.7,16911.213333333333,22.63333333333333,22.657142857142855
cluster_3_2018-10-23,2018-10-23,cluster_3,6.497013272503275,20.3,5.3,20.1,3.2,30400.40333333333,38054.32,16.9,36.0,325.640509687819,10.956666666666663,1.9366666666666668,2018,10,1,296,0,-0.8660254037844386,0.5000000000000001,-0.9275416835791965,0.3737197147904692,0,2,0.0,0.7988476600205524,19.5,30012.67,21.6,34469.526666666665,22.0,25200.336666666662,21.333333333333332,22.199999999999996
cluster_3_2018-10-24,2018-10-24,cluster_3,6.510721031084408,21.5,6.4,19.1,4.1,22856.630000000005,37872.09333333333,22.2,43.9,322.9317278279218,8.876666666666667,1.9866666666666664,2018,10,2,297,0,-0.8660254037844386,0.5000000000000001,-0.9209712877166347,0.38963044953078774,0,2,0.0,0.6035057606420321,20.3,30400.40333333333,19.5,30012.67,22.5,25286.85666666667,20.466666666666665,21.957142857142856
cluster_3_2018-10-25,2018-10-25,cluster_3,6.499373421292572,21.1,9.2,21.6,7.4,28579.23,37691.13,10.7,23.8,56.84065076878084,9.81,1.59,2018,10,3,298,0,-0.8660254037844386,0.5000000000000001,-0.9141279881853337,0.4054257283599973,0,2,0.0,0.7582280438913906,21.5,22856.630000000005,20.3,30400.40333333333,23.5,23946.67,20.433333333333334,21.814285714285713
cluster_3_2018-10-26,2018-10-26,cluster_3,6.527985695014533,19.6,6.3,20.9,4.4,27905.65333333333,37511.60666666667,15.5,30.6,241.8221127363986,9.97,1.57,2018,10,4,299,0,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.42110087079608916,0,2,0.0,0.7439006726805263,21.1,28579.23,21.5,22856.630000000005,23.4,34359.130000000005,20.966666666666665,21.471428571428568
cluster_3_2018-10-27,2018-10-27,cluster_3,6.468572567795952,17.8,6.8,19.4,3.7,11190.339999999998,37333.68666666667,23.8,45.7,343.0146843607048,5.133333333333334,0.9366666666666666,2018,10,5,300,1,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638,0,2,0.1999999999999993,0.2997303847735519,19.6,27905.65333333333,21.1,28579.23,22.9,34500.806666666664,20.733333333333334,20.928571428571427
cluster_3_2018-10-28,2018-10-28,cluster_3,6.504750641432181,14.9,4.4,14.8,-1.2,9887.243333333334,37157.53666666666,30.0,57.2,0.8380279969255949,4.783333333333334,0.8766666666666666,2018,10,6,301,1,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,0,2,3.0999999999999996,0.26608268840152577,17.8,11190.339999999998,19.6,27905.65333333333,21.6,34469.526666666665,19.5,20.2
cluster_3_2018-10-29,2018-10-29,cluster_3,6.6732044109261155,12.5,4.3,10.2,0.5,2472.306666666667,36983.33666666666,44.0,83.9,350.834515912686,2.9066666666666667,0.62,2018,10,0,302,0,-0.8660254037844386,0.5000000000000001,-0.8840675099433637,0.46735921715800205,0,2,5.5,0.0668473978308475,14.9,9887.243333333334,17.8,11190.339999999998,19.5,30012.67,17.433333333333334,19.24285714285714
cluster_3_2018-10-30,2018-10-30,cluster_3,6.710414699191352,15.8,4.2,12.5,-1.3,15696.223333333332,36811.28,35.9,70.2,173.62756573489682,5.66,1.3299999999999998,2018,10,1,303,0,-0.8660254037844386,0.5000000000000001,-0.8758917051442433,0.48250774176121763,0,2,2.1999999999999993,0.42638552497518034,12.5,2472.306666666667,14.9,9887.243333333334,20.3,30400.40333333333,15.066666666666668,18.242857142857144
cluster_3_2018-10-31,2018-10-31,cluster_3,6.69274357439747,16.5,2.3,12.3,-0.8,6000.573333333334,36641.33,41.3,76.7,96.72177496824196,3.5700000000000003,0.89,2018,10,2,304,0,-0.8660254037844386,0.5000000000000001,-0.8674563547295971,0.4975132889071803,0,2,1.5,0.16376069243777167,15.8,15696.223333333332,12.5,2472.306666666667,21.5,22856.630000000005,14.4,17.6
cluster_3_2018-11-01,2018-11-01,cluster_3,6.565856344434821,16.1,3.1,15.7,0.6,14641.473333333332,36471.973333333335,25.9,65.2,189.82150103411468,5.1866666666666665,0.99,2018,11,3,305,0,-0.5000000000000004,0.8660254037844384,-0.858763958275803,0.5123714121284235,0,2,1.8999999999999986,0.40143349980058285,16.5,6000.573333333334,15.8,15696.223333333332,21.1,28579.23,14.933333333333335,16.885714285714286
